time	5	 end
0	0.0
6	0.0
12	0.0
18	0.0
24	0.0
30	0.0
36	0.0
42	0.0
48	0.0
54	0.0
60	0.0
66	0.0
72	0.0
78	0.0
84	0.0
90	0.0
96	0.0
102	0.0
108	0.0
114	0.0
120	0.0
126	0.0
132	0.0
138	0.0
144	0.0
150	0.0
156	0.0
162	0.0
168	0.0
174	0.0
180	0.0
186	0.0
192	0.0
198	0.0
204	0.0
210	0.0
216	0.0
222	0.0
228	0.0
234	0.0
240	0.0
246	0.0
252	0.0
258	0.0
264	0.0
270	0.0
276	0.0
282	0.0
288	0.0
294	0.0
300	0.0
306	0.0
312	0.0
318	0.0
324	0.0
330	0.0
336	0.0
342	0.0
348	0.0
354	0.0
360	0.0
366	0.0
372	0.0
378	0.0
384	0.0
390	0.0
396	0.0
402	0.0
408	0.0
414	0.0
420	0.0
426	0.0
432	0.0
438	0.0
444	0.0
450	0.0
456	0.0
462	0.0
468	0.0
474	0.0
480	0.0
486	1.6666666666666667
492	1.6666666666666667
498	1.6666666666666665
504	1.6666666666666667
510	1.6666666666666667
516	1.666666666666666
522	1.666666666666666
528	1.666666666666666
534	1.666666666666666
540	1.666666666666666
546	1.0
552	1.0
558	0.0
564	0.0
570	0.0
576	0.0
582	0.0
588	0.0
594	0.0
600	0.0
606	0.0
612	0.0
618	0.0
624	0.0
630	0.0
636	0.0
642	0.0
648	0.0
654	0.0
660	0.0
666	0.0
672	0.0
678	0.0
684	0.0
690	0.0
696	0.0
702	0.0
708	0.0
714	0.0
720	0.0
726	0.0
732	0.0
738	0.0
744	0.0
750	0.0
756	0.0
762	0.0
768	0.0
774	0.0
780	0.0
786	0.0
792	0.0
798	0.0
804	0.0
810	0.0
816	0.0
822	0.0
828	0.0
834	0.0
840	0.0
846	0.0
852	0.0
858	0.0
864	0.0
870	0.0
876	0.0
882	0.0
888	0.0
894	0.0
900	0.0
906	0.0
912	0.0
918	0.0
924	0.0
930	0.0
936	0.0
942	0.0
948	0.0
954	0.0
960	0.0
966	0.0
972	0.0
978	0.0
984	0.0
990	0.0
996	0.0
1002	0.0
1008	0.0
1014	0.0
1020	0.0
1026	0.0
1032	0.0
1038	0.0
1044	0.0
1050	0.0
1056	0.0
1062	0.0
1068	0.0
1074	0.0
1080	0.0
1086	0.0
1092	0.0
1098	0.0
1104	0.0
1110	0.0
1116	0.0
1122	0.0
1128	0.0
1134	0.0
1140	0.0
1146	0.0
1152	0.0
1158	0.0
1164	0.0
1170	0.0
1176	0.0
1182	0.0
1188	0.0
1194	0.0
1200	0.0
1206	0.0
1212	0.0
1218	0.0
1224	0.0
1230	0.0
1236	0.0
1242	0.0
1248	0.0
1254	0.0
1260	0.0
